case_id,suite,receiver_id,true_emitter_id,assumed_emitter_id,local_status,local_residual_norm_rad,position_candidate_count,nearest_distance_m,continuum_branch_count,continuum_distance_bound_m,local_message
dr-5_da+1_k02_q04,fixed_offsets,2,4,9,nonzero_residual,1.5138289688515205,0,,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,3,nonzero_residual,0.3983318996188478,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,4,consistent,3.1401849173675503e-16,2,63.51723972081819,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,5,consistent,2.220446049250313e-16,2,5.281457377331229,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,6,consistent,3.8459253727671276e-16,2,55.921293991305006,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,7,nonzero_residual,0.6321153969555998,2,74.31467921171405,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,8,nonzero_residual,0.6375285304075101,0,,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q05,fixed_offsets,2,5,9,nonzero_residual,1.1310581196282354,0,,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,3,nonzero_residual,0.5006904360474818,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,4,nonzero_residual,0.2170973484913659,1,131.96539094360094,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,5,consistent,2.3028766130352475e-15,2,65.98933185043327,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,6,consistent,3.7549169939955964e-13,2,5.281457377344038,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,7,nonzero_residual,0.21709734849136278,1,65.63138197150845,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q06,fixed_offsets,2,6,8,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr-5_da+1_k02_q06,fixed_offsets,2,6,9,nonzero_residual,0.8204483015802926,0,,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,3,nonzero_residual,0.4116812844219032,1,124.37071811462022,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,4,consistent,4.965068306494546e-16,1,126.69942842900124,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,5,consistent,3.510833468576701e-15,1,69.28321827909586,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,6,nonzero_residual,0.1964111999411138,1,67.69394448203772,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,7,consistent,1.814983779734553e-13,1,5.281457377324531,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,8,consistent,1.0677205943320579e-14,1,80.12399048848643,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q07,fixed_offsets,2,7,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr-5_da+1_k02_q08,fixed_offsets,2,8,3,nonzero_residual,0.5006904360410668,1,126.69942842900129,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,4,nonzero_residual,0.7445895227289286,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,5,nonzero_residual,0.6112731841195364,0,,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,6,nonzero_residual,0.6112731841195366,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,7,nonzero_residual,0.00707820541525809,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,8,consistent,2.930712477847458e-13,1,5.281457377342825,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q08,fixed_offsets,2,8,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr-5_da+1_k02_q09,fixed_offsets,2,9,3,nonzero_residual,1.032245410852984,0,,0,,`ftol` termination condition is satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,4,nonzero_residual,1.0511199774731097,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,5,nonzero_residual,1.0322454108529842,0,,0,,Both `ftol` and `xtol` termination conditions are satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,6,nonzero_residual,1.0322454108529846,0,,0,,`gtol` termination condition is satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,7,nonzero_residual,0.4535866797239783,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,8,nonzero_residual,0.02607006968236552,0,,0,,`xtol` termination condition is satisfied.
dr-5_da+1_k02_q09,fixed_offsets,2,9,9,consistent,4.242693720086643e-14,1,5.2814573773283655,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,3,consistent,4.965068306494546e-16,1,1.7453070996748017,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,4,consistent,0.0,1,35.44161598451954,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,5,consistent,1.9146632169066167e-13,2,67.87662186756549,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,6,consistent,0.0,2,91.99928421845172,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,7,nonzero_residual,1.4006561757142015,1,138.83873806401698,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,8,nonzero_residual,1.4307974593480248,1,127.21564405555279,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q03,fixed_offsets,2,3,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k02_q04,fixed_offsets,2,4,3,nonzero_residual,0.010687915283325735,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,4,consistent,4.965068306494546e-16,1,1.7453070996747964,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,5,consistent,9.42055475210265e-16,2,44.221334261868535,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,6,consistent,0.0,2,78.51173344914682,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,7,nonzero_residual,0.9975896503288197,1,127.2156440555528,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,8,nonzero_residual,1.0087489731333603,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q04,fixed_offsets,2,4,9,nonzero_residual,1.4158159947206417,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,3,nonzero_residual,0.43820452530949555,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,4,nonzero_residual,0.010687915274910524,1,118.65824504850872,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,5,consistent,4.440892098500626e-16,2,1.7453070996747329,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,6,consistent,0.0,2,52.29317783483642,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,7,nonzero_residual,0.5945231249434382,1,88.90908734173458,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,8,nonzero_residual,0.5945658211354881,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q05,fixed_offsets,2,5,9,nonzero_residual,1.0472702707239172,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,3,nonzero_residual,0.43820452530869763,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,4,nonzero_residual,0.19145659955805525,1,136.63329641263527,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,5,nonzero_residual,0.010687915273162063,1,127.21564405555283,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,6,consistent,2.178591690736909e-15,1,1.7453070996745583,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,7,nonzero_residual,0.19145659955805716,1,61.62513022620442,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q06,fixed_offsets,2,6,8,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k02_q06,fixed_offsets,2,6,9,nonzero_residual,0.7446851769182704,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,3,nonzero_residual,0.35784570396322785,1,130.41354060337494,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,4,consistent,6.106226635438361e-16,1,127.2156440555528,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,5,nonzero_residual,0.25314796007447604,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,6,nonzero_residual,0.2116099258273244,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,7,consistent,4.440892098500626e-16,1,1.7453070996749018,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,8,consistent,1.430064027385868e-12,1,75.43296757191833,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q07,fixed_offsets,2,7,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k02_q08,fixed_offsets,2,8,3,nonzero_residual,0.614686775576049,1,127.21564405555277,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,4,nonzero_residual,0.010687915291088179,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,5,nonzero_residual,0.6146764512127075,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,6,nonzero_residual,0.6146764512127063,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,7,nonzero_residual,0.010687915305899943,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,8,consistent,2.220446049250313e-16,1,1.745307099674811,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q08,fixed_offsets,2,8,9,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da-1_k02_q09,fixed_offsets,2,9,3,nonzero_residual,1.017742976598089,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,4,nonzero_residual,1.0281715217770144,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,5,nonzero_residual,1.0177429765980892,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,6,nonzero_residual,1.017742976598089,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,7,nonzero_residual,0.43820452532605547,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,8,nonzero_residual,0.010687915315446493,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k02_q09,fixed_offsets,2,9,9,consistent,4.002966042486721e-16,1,1.7453070996748454,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,3,consistent,3.1401849173675503e-16,1,1.7453070996748363,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,4,consistent,2.220446049250313e-16,1,37.35842005870113,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,5,consistent,4.860748620267774e-14,2,68.93268041228492,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,6,consistent,5.438959822042073e-16,2,92.32181593400146,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,7,nonzero_residual,1.4208095019834706,1,140.27827490422754,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,8,nonzero_residual,1.4477293106249716,1,129.88960966603676,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q03,fixed_offsets,2,3,9,nonzero_residual,1.8171970556872121,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,3,consistent,4.965068306494546e-16,1,65.849041646598,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,4,consistent,4.965068306494546e-16,1,1.7453070996748055,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,5,consistent,3.73701795724087e-15,2,46.12366638328096,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,6,consistent,3.1401849173675503e-16,2,79.3514833648062,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,7,nonzero_residual,1.017742976598089,1,129.88960966603673,0,,Both `ftol` and `xtol` termination conditions are satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,8,nonzero_residual,1.0267076415280056,1,71.71985884379835,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q04,fixed_offsets,2,4,9,nonzero_residual,1.4201125405045103,1,128.2240056324758,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,3,nonzero_residual,0.41682869481034396,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,4,consistent,1.1650086043433612e-13,2,66.58471368449881,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,5,consistent,3.1401849173675503e-16,2,1.7453070996747762,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,6,consistent,5.438959822042073e-16,2,54.122274879613485,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,7,nonzero_residual,0.6146764512127068,2,70.7742068004923,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,8,nonzero_residual,0.6146764512127069,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q05,fixed_offsets,2,5,9,nonzero_residual,1.0472702707239196,1,128.71095764549608,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,3,nonzero_residual,0.4168286948045502,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,4,nonzero_residual,0.21160992582732333,1,137.3416696467009,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,5,consistent,1.4895204919483639e-15,2,66.8725813405535,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,6,consistent,1.8177253402510354e-15,2,1.7453070996748454,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,7,nonzero_residual,0.21160992582732208,1,63.29150748844577,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q06,fixed_offsets,2,6,8,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k02_q06,fixed_offsets,2,6,9,nonzero_residual,0.7364586315131848,1,128.8999062765828,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,3,nonzero_residual,0.34039513958745465,1,130.6956163604901,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,4,consistent,6.059751272006288e-12,1,129.8896096666748,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,5,nonzero_residual,0.24081432950626847,1,70.15978051159455,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,6,nonzero_residual,0.1914565995580551,1,67.05965603802247,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,7,consistent,1.3506446028928519e-15,1,1.7453070996747855,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,8,consistent,3.4853784911158615e-12,1,76.69223490598894,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q07,fixed_offsets,2,7,9,geometry_error,,1,129.02220996394166,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k02_q08,fixed_offsets,2,8,3,nonzero_residual,0.416828694811218,1,129.8896096660368,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,4,nonzero_residual,0.7302018324827856,1,69.94693415114969,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,5,nonzero_residual,0.594533799279159,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,6,nonzero_residual,0.5945231249434372,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,7,consistent,2.9955454923751383e-15,1,67.22363265561359,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,8,consistent,3.1401849173675503e-16,1,1.7453070996748348,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q08,fixed_offsets,2,8,9,geometry_error,,1,129.12909508852266,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k02_q09,fixed_offsets,2,9,3,nonzero_residual,0.9975896503288186,1,69.70524236064766,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,4,nonzero_residual,0.6894326699748581,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,5,nonzero_residual,0.9975896503288189,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,6,nonzero_residual,0.9975896503288191,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,7,nonzero_residual,0.4168286948192623,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,8,consistent,7.262632344606335e-15,1,67.40949219075812,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k02_q09,fixed_offsets,2,9,9,consistent,7.447602459741819e-16,2,1.745307099674884,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k02_q03,fixed_offsets,2,3,3,consistent,2.220446049250313e-16,1,5.310216729643325,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k02_q03,fixed_offsets,2,3,4,consistent,2.1411605938569205e-13,1,33.71028204884158,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k02_q03,fixed_offsets,2,3,5,consistent,2.9607506220459496e-13,2,65.6459424130997,0,,`gtol` termination condition is satisfied.
